image_id,path,scientific_name,taxon_id
gbif-inat-toxic-round2:00311107,images/raw/gbif-inat-toxic-round2/cicuta_douglasii/5238440400_1.jpg,Cicuta douglasii,usda:CIDO
gbif-inat-toxic-round2:00311089,images/raw/gbif-inat-toxic-round2/cicuta_douglasii/5231946309_8.jpg,Cicuta douglasii,usda:CIDO
gbif-inat-toxic-round2:00311146,images/raw/gbif-inat-toxic-round2/cicuta_douglasii/5292596969_4.jpg,Cicuta douglasii,usda:CIDO
gbif-inat-toxic-round2:00311109,images/raw/gbif-inat-toxic-round2/cicuta_douglasii/5238440400_3.jpg,Cicuta douglasii,usda:CIDO
gbif-inat-toxic-round2:00311443,images/raw/gbif-inat-toxic-round2/cicuta_douglasii/4442545727_3.jpg,Cicuta douglasii,usda:CIDO
gbif-inat-toxic-round2:00311429,images/raw/gbif-inat-toxic-round2/cicuta_douglasii/4126764162_1.jpg,Cicuta douglasii,usda:CIDO
gbif-inat-toxic-round2:00311207,images/raw/gbif-inat-toxic-round2/cicuta_douglasii/5892674034_4.jpg,Cicuta douglasii,usda:CIDO
gbif-inat-toxic-round2:00311215,images/raw/gbif-inat-toxic-round2/cicuta_douglasii/5920056211_4.jpg,Cicuta douglasii,usda:CIDO
gbif-inat-toxic-round2:00311197,images/raw/gbif-inat-toxic-round2/cicuta_douglasii/5830368681_2.jpg,Cicuta douglasii,usda:CIDO
gbif-inat-toxic-round2:00311268,images/raw/gbif-inat-toxic-round2/cicuta_douglasii/4910694351_2.jpg,Cicuta douglasii,usda:CIDO
gbif-inat:00001552,images/raw/gbif-inat/cicuta_douglasii/5216304315_4.jpg,Cicuta douglasii,usda:CIDO
gbif-inat-toxic-round2:00311152,images/raw/gbif-inat-toxic-round2/cicuta_douglasii/5292802941_1.jpg,Cicuta douglasii,usda:CIDO
gbif-inat-toxic-round2:00311190,images/raw/gbif-inat-toxic-round2/cicuta_douglasii/5827428735_2.jpg,Cicuta douglasii,usda:CIDO
gbif-inat-toxic-round2:00311086,images/raw/gbif-inat-toxic-round2/cicuta_douglasii/5231946309_5.jpg,Cicuta douglasii,usda:CIDO
gbif-inat-toxic-round2:00311150,images/raw/gbif-inat-toxic-round2/cicuta_douglasii/5292668100_4.jpg,Cicuta douglasii,usda:CIDO
gbif-inat-toxic-round2:00311184,images/raw/gbif-inat-toxic-round2/cicuta_douglasii/6185525307_1.jpg,Cicuta douglasii,usda:CIDO
gbif-inat-toxic-round2:00311355,images/raw/gbif-inat-toxic-round2/cicuta_douglasii/4973798011_4.jpg,Cicuta douglasii,usda:CIDO
gbif-inat-toxic-round2:00311393,images/raw/gbif-inat-toxic-round2/cicuta_douglasii/4973838502_5.jpg,Cicuta douglasii,usda:CIDO
gbif-inat-toxic-round2:00311209,images/raw/gbif-inat-toxic-round2/cicuta_douglasii/5892674034_6.jpg,Cicuta douglasii,usda:CIDO
gbif-inat-toxic-round2:00311453,images/raw/gbif-inat-toxic-round2/cicuta_douglasii/4133638053_3.jpg,Cicuta douglasii,usda:CIDO
gbif-inat-toxic-round2:00311361,images/raw/gbif-inat-toxic-round2/cicuta_douglasii/5134239331_1.jpg,Cicuta douglasii,usda:CIDO
gbif-inat-toxic-round2:00311274,images/raw/gbif-inat-toxic-round2/cicuta_douglasii/4910907110_3.jpg,Cicuta douglasii,usda:CIDO
gbif-inat:00001579,images/raw/gbif-inat/cicuta_douglasii/5230622710_3.jpg,Cicuta douglasii,usda:CIDO
gbif-inat-toxic-round2:00311407,images/raw/gbif-inat-toxic-round2/cicuta_douglasii/4980328277_8.jpg,Cicuta douglasii,usda:CIDO
gbif-inat-toxic-round2:00311347,images/raw/gbif-inat-toxic-round2/cicuta_douglasii/4946048021_6.jpg,Cicuta douglasii,usda:CIDO
gbif-inat-toxic-round2:00311422,images/raw/gbif-inat-toxic-round2/cicuta_douglasii/4978147649_3.jpg,Cicuta douglasii,usda:CIDO
gbif-inat-toxic-round2:00311275,images/raw/gbif-inat-toxic-round2/cicuta_douglasii/4910920715_1.jpg,Cicuta douglasii,usda:CIDO
gbif-inat-toxic-round2:00311455,images/raw/gbif-inat-toxic-round2/cicuta_douglasii/4133775972_2.jpg,Cicuta douglasii,usda:CIDO
gbif-inat-toxic-round2:00311342,images/raw/gbif-inat-toxic-round2/cicuta_douglasii/4946048021_1.jpg,Cicuta douglasii,usda:CIDO
gbif-inat-toxic-round2:00311289,images/raw/gbif-inat-toxic-round2/cicuta_douglasii/4926097570_2.jpg,Cicuta douglasii,usda:CIDO
gbif-inat-toxic-round2:00311312,images/raw/gbif-inat-toxic-round2/cicuta_douglasii/5230288499_1.jpg,Cicuta douglasii,usda:CIDO
gbif-inat-toxic-round2:00310837,images/raw/gbif-inat-toxic-round2/cicuta_maculata/5154352413_1.jpg,Cicuta maculata,usda:CIMA2
gbif-inat-toxic-round2:00310701,images/raw/gbif-inat-toxic-round2/cicuta_maculata/6273854476_1.jpg,Cicuta maculata,usda:CIMA2
gbif-inat:00001461,images/raw/gbif-inat/cicuta_maculata/6195729707_2.jpg,Cicuta maculata,usda:CIMA2
gbif-inat-toxic-round2:00310907,images/raw/gbif-inat-toxic-round2/cicuta_maculata/5154586763_1.jpg,Cicuta maculata,usda:CIMA2
gbif-inat-toxic-round2:00310725,images/raw/gbif-inat-toxic-round2/cicuta_maculata/6320589559_3.jpg,Cicuta maculata,usda:CIMA2
gbif-inat-toxic-round2:00310817,images/raw/gbif-inat-toxic-round2/cicuta_maculata/5153108854_1.jpg,Cicuta maculata,usda:CIMA2
gbif-inat-toxic-round2:00310794,images/raw/gbif-inat-toxic-round2/cicuta_maculata/5140704549_1.jpg,Cicuta maculata,usda:CIMA2
gbif-inat:00001500,images/raw/gbif-inat/cicuta_maculata/6251806776_1.jpg,Cicuta maculata,usda:CIMA2
gbif-inat:00001513,images/raw/gbif-inat/cicuta_maculata/6253078079_3.jpg,Cicuta maculata,usda:CIMA2
gbif-inat-toxic-round2:00310681,images/raw/gbif-inat-toxic-round2/cicuta_maculata/6274043707_2.jpg,Cicuta maculata,usda:CIMA2
gbif-inat-toxic-round2:00311063,images/raw/gbif-inat-toxic-round2/cicuta_maculata/5176543750_1.jpg,Cicuta maculata,usda:CIMA2
gbif-inat-toxic-round2:00310899,images/raw/gbif-inat-toxic-round2/cicuta_maculata/5154293215_2.jpg,Cicuta maculata,usda:CIMA2
gbif-inat-toxic-round2:00311019,images/raw/gbif-inat-toxic-round2/cicuta_maculata/5167990201_2.jpg,Cicuta maculata,usda:CIMA2
gbif-inat-toxic-round2:00310699,images/raw/gbif-inat-toxic-round2/cicuta_maculata/6273676733_1.jpg,Cicuta maculata,usda:CIMA2
gbif-inat-toxic-round2:00310816,images/raw/gbif-inat-toxic-round2/cicuta_maculata/5153039295_4.jpg,Cicuta maculata,usda:CIMA2
gbif-inat-toxic-round2:00310826,images/raw/gbif-inat-toxic-round2/cicuta_maculata/5154109485_2.jpg,Cicuta maculata,usda:CIMA2
gbif-inat-toxic-round2:00311025,images/raw/gbif-inat-toxic-round2/cicuta_maculata/5168026787_1.jpg,Cicuta maculata,usda:CIMA2
gbif-inat-toxic-round2:00310723,images/raw/gbif-inat-toxic-round2/cicuta_maculata/6320589559_1.jpg,Cicuta maculata,usda:CIMA2
gbif-inat-toxic-round2:00310736,images/raw/gbif-inat-toxic-round2/cicuta_maculata/5063163071_1.jpg,Cicuta maculata,usda:CIMA2
gbif-inat-toxic-round2:00310963,images/raw/gbif-inat-toxic-round2/cicuta_maculata/5167130032_3.jpg,Cicuta maculata,usda:CIMA2
gbif-inat-toxic-round2:00310864,images/raw/gbif-inat-toxic-round2/cicuta_maculata/5761100622_3.jpg,Cicuta maculata,usda:CIMA2
gbif-inat:00001467,images/raw/gbif-inat/cicuta_maculata/6195729707_8.jpg,Cicuta maculata,usda:CIMA2
gbif-inat-toxic-round2:00310809,images/raw/gbif-inat-toxic-round2/cicuta_maculata/5141064474_1.jpg,Cicuta maculata,usda:CIMA2
gbif-inat-toxic-round2:00310829,images/raw/gbif-inat-toxic-round2/cicuta_maculata/5154275231_1.jpg,Cicuta maculata,usda:CIMA2
gbif-inat-toxic-round2:00310711,images/raw/gbif-inat-toxic-round2/cicuta_maculata/6320137443_2.jpg,Cicuta maculata,usda:CIMA2
gbif-inat:00000036,images/raw/gbif-inat/cicuta_maculata/6131617085_1.jpg,Cicuta maculata,usda:CIMA2
gbif-inat-toxic-round2:00310939,images/raw/gbif-inat-toxic-round2/cicuta_maculata/5166869443_1.jpg,Cicuta maculata,usda:CIMA2
gbif-inat-toxic-round2:00311040,images/raw/gbif-inat-toxic-round2/cicuta_maculata/5168383224_3.jpg,Cicuta maculata,usda:CIMA2
gbif-inat-toxic-round2:00311073,images/raw/gbif-inat-toxic-round2/cicuta_maculata/5176997827_2.jpg,Cicuta maculata,usda:CIMA2
gbif-inat-toxic-round2:00310750,images/raw/gbif-inat-toxic-round2/cicuta_maculata/5088132415_1.jpg,Cicuta maculata,usda:CIMA2
gbif-inat-toxic-round2:00310757,images/raw/gbif-inat-toxic-round2/cicuta_maculata/5133852537_2.jpg,Cicuta maculata,usda:CIMA2
gbif-inat-toxic-round2:00310995,images/raw/gbif-inat-toxic-round2/cicuta_maculata/5167739008_1.jpg,Cicuta maculata,usda:CIMA2
gbif-inat-toxic-round2:00311041,images/raw/gbif-inat-toxic-round2/cicuta_maculata/5168383843_1.jpg,Cicuta maculata,usda:CIMA2
gbif-inat-toxic-round2:00310961,images/raw/gbif-inat-toxic-round2/cicuta_maculata/5167130032_1.jpg,Cicuta maculata,usda:CIMA2
gbif-inat-toxic-round2:00310808,images/raw/gbif-inat-toxic-round2/cicuta_maculata/5141060998_1.jpg,Cicuta maculata,usda:CIMA2
gbif-inat-toxic-round2:00310789,images/raw/gbif-inat-toxic-round2/cicuta_maculata/5140414639_1.jpg,Cicuta maculata,usda:CIMA2
gbif-inat-toxic-round2:00310771,images/raw/gbif-inat-toxic-round2/cicuta_maculata/5134493101_1.jpg,Cicuta maculata,usda:CIMA2
gbif-inat-toxic-round2:00311010,images/raw/gbif-inat-toxic-round2/cicuta_maculata/5167948574_2.jpg,Cicuta maculata,usda:CIMA2
gbif-inat-toxic-round2:00310824,images/raw/gbif-inat-toxic-round2/cicuta_maculata/5154090782_2.jpg,Cicuta maculata,usda:CIMA2
gbif-inat:00001494,images/raw/gbif-inat/cicuta_maculata/6251482103_1.jpg,Cicuta maculata,usda:CIMA2
gbif-inat:00000057,images/raw/gbif-inat/cicuta_maculata/6185577515_1.jpg,Cicuta maculata,usda:CIMA2
gbif-inat-toxic-round2:00310978,images/raw/gbif-inat-toxic-round2/cicuta_maculata/5167323732_4.jpg,Cicuta maculata,usda:CIMA2
gbif-inat-toxic-round2:00310910,images/raw/gbif-inat-toxic-round2/cicuta_maculata/5154796369_1.jpg,Cicuta maculata,usda:CIMA2
gbif-inat-toxic-round2:00310726,images/raw/gbif-inat-toxic-round2/cicuta_maculata/6320623564_1.jpg,Cicuta maculata,usda:CIMA2
gbif-inat-toxic-round2:00310704,images/raw/gbif-inat-toxic-round2/cicuta_maculata/6273993309_1.jpg,Cicuta maculata,usda:CIMA2
gbif-inat-toxic-round2:00310967,images/raw/gbif-inat-toxic-round2/cicuta_maculata/5167171199_3.jpg,Cicuta maculata,usda:CIMA2
gbif-inat-toxic-round2:00310877,images/raw/gbif-inat-toxic-round2/cicuta_maculata/5153215372_1.jpg,Cicuta maculata,usda:CIMA2
gbif-inat-toxic-round2:00310852,images/raw/gbif-inat-toxic-round2/cicuta_maculata/5168224943_1.jpg,Cicuta maculata,usda:CIMA2
gbif-inat:00001477,images/raw/gbif-inat/cicuta_maculata/6234340089_3.jpg,Cicuta maculata,usda:CIMA2
gbif-inat-toxic-round2:00310703,images/raw/gbif-inat-toxic-round2/cicuta_maculata/6273926731_2.jpg,Cicuta maculata,usda:CIMA2
gbif-inat:00001626,images/raw/gbif-inat/conium_maculatum/6130668013_1.jpg,Conium maculatum,usda:COMA2
gbif-inat-toxic-round2:00311612,images/raw/gbif-inat-toxic-round2/conium_maculatum/6147272340_1.jpg,Conium maculatum,usda:COMA2
gbif-inat-toxic-round2:00311684,images/raw/gbif-inat-toxic-round2/conium_maculatum/6159176196_1.jpg,Conium maculatum,usda:COMA2
gbif-inat-toxic-round2:00311541,images/raw/gbif-inat-toxic-round2/conium_maculatum/6133478890_1.jpg,Conium maculatum,usda:COMA2
gbif-inat-toxic-round2:00311746,images/raw/gbif-inat-toxic-round2/conium_maculatum/6159464946_2.jpg,Conium maculatum,usda:COMA2
gbif-inat-toxic-round2:00311733,images/raw/gbif-inat-toxic-round2/conium_maculatum/6159388566_1.jpg,Conium maculatum,usda:COMA2
gbif-inat-toxic-round2:00311729,images/raw/gbif-inat-toxic-round2/conium_maculatum/6159378800_4.jpg,Conium maculatum,usda:COMA2
gbif-inat-toxic-round2:00311784,images/raw/gbif-inat-toxic-round2/conium_maculatum/6162802233_1.jpg,Conium maculatum,usda:COMA2
gbif-inat-toxic-round2:00311655,images/raw/gbif-inat-toxic-round2/conium_maculatum/6147599151_1.jpg,Conium maculatum,usda:COMA2
gbif-inat-toxic-round2:00311683,images/raw/gbif-inat-toxic-round2/conium_maculatum/6159175070_1.jpg,Conium maculatum,usda:COMA2
gbif-inat-toxic-round2:00311866,images/raw/gbif-inat-toxic-round2/conium_maculatum/6163339150_4.jpg,Conium maculatum,usda:COMA2
gbif-inat:00001608,images/raw/gbif-inat/conium_maculatum/6130403718_1.jpg,Conium maculatum,usda:COMA2
gbif-inat-toxic-round2:00311525,images/raw/gbif-inat-toxic-round2/conium_maculatum/6133306934_1.jpg,Conium maculatum,usda:COMA2
gbif-inat-toxic-round2:00311751,images/raw/gbif-inat-toxic-round2/conium_maculatum/6159533512_1.jpg,Conium maculatum,usda:COMA2
gbif-inat-toxic-round2:00311797,images/raw/gbif-inat-toxic-round2/conium_maculatum/6162872057_2.jpg,Conium maculatum,usda:COMA2
gbif-inat-toxic-round2:00311597,images/raw/gbif-inat-toxic-round2/conium_maculatum/6133128985_2.jpg,Conium maculatum,usda:COMA2
gbif-inat-toxic-round2:00311845,images/raw/gbif-inat-toxic-round2/conium_maculatum/6163124772_1.jpg,Conium maculatum,usda:COMA2
gbif-inat:00001632,images/raw/gbif-inat/conium_maculatum/6130722976_3.jpg,Conium maculatum,usda:COMA2
gbif-inat-toxic-round2:00311523,images/raw/gbif-inat-toxic-round2/conium_maculatum/6133255516_2.jpg,Conium maculatum,usda:COMA2
gbif-inat-toxic-round2:00311566,images/raw/gbif-inat-toxic-round2/conium_maculatum/6147723806_1.jpg,Conium maculatum,usda:COMA2
gbif-inat:00000097,images/raw/gbif-inat/conium_maculatum/5938337099_1.jpg,Conium maculatum,usda:COMA2
gbif-inat-toxic-round2:00311524,images/raw/gbif-inat-toxic-round2/conium_maculatum/6133280462_1.jpg,Conium maculatum,usda:COMA2
gbif-inat-toxic-round2:00311646,images/raw/gbif-inat-toxic-round2/conium_maculatum/6147584994_1.jpg,Conium maculatum,usda:COMA2
gbif-inat-toxic-round2:00311752,images/raw/gbif-inat-toxic-round2/conium_maculatum/6159542740_1.jpg,Conium maculatum,usda:COMA2
gbif-inat-toxic-round2:00311750,images/raw/gbif-inat-toxic-round2/conium_maculatum/6159503251_1.jpg,Conium maculatum,usda:COMA2
gbif-inat:00001640,images/raw/gbif-inat/conium_maculatum/6130845296_1.jpg,Conium maculatum,usda:COMA2
gbif-inat-toxic-round2:00311480,images/raw/gbif-inat-toxic-round2/conium_maculatum/6131197451_2.jpg,Conium maculatum,usda:COMA2
gbif-inat-toxic-round2:00311656,images/raw/gbif-inat-toxic-round2/conium_maculatum/6147650459_1.jpg,Conium maculatum,usda:COMA2
gbif-inat-toxic-round2:00311492,images/raw/gbif-inat-toxic-round2/conium_maculatum/6131533402_1.jpg,Conium maculatum,usda:COMA2
gbif-inat-toxic-round2:00311547,images/raw/gbif-inat-toxic-round2/conium_maculatum/6133565702_2.jpg,Conium maculatum,usda:COMA2
gbif-inat-toxic-round2:00311806,images/raw/gbif-inat-toxic-round2/conium_maculatum/6162906111_1.jpg,Conium maculatum,usda:COMA2
gbif-inat-toxic-round2:00311731,images/raw/gbif-inat-toxic-round2/conium_maculatum/6159388332_1.jpg,Conium maculatum,usda:COMA2
gbif-inat-toxic-round2:00311719,images/raw/gbif-inat-toxic-round2/conium_maculatum/6159314520_1.jpg,Conium maculatum,usda:COMA2
gbif-inat-toxic-round2:00311735,images/raw/gbif-inat-toxic-round2/conium_maculatum/6159392841_1.jpg,Conium maculatum,usda:COMA2
gbif-inat-toxic-round2:00311601,images/raw/gbif-inat-toxic-round2/conium_maculatum/6133242859_4.jpg,Conium maculatum,usda:COMA2
gbif-inat:00001617,images/raw/gbif-inat/conium_maculatum/6130590274_1.jpg,Conium maculatum,usda:COMA2
gbif-inat-toxic-round2:00311482,images/raw/gbif-inat-toxic-round2/conium_maculatum/6131264636_2.jpg,Conium maculatum,usda:COMA2
gbif-inat-toxic-round2:00311620,images/raw/gbif-inat-toxic-round2/conium_maculatum/6147322192_2.jpg,Conium maculatum,usda:COMA2
gbif-inat:00001655,images/raw/gbif-inat/conium_maculatum/6131080489_1.jpg,Conium maculatum,usda:COMA2
gbif-inat-toxic-round2:00311579,images/raw/gbif-inat-toxic-round2/conium_maculatum/6163169922_2.jpg,Conium maculatum,usda:COMA2
gbif-inat-toxic-round2:00311739,images/raw/gbif-inat-toxic-round2/conium_maculatum/6159420339_3.jpg,Conium maculatum,usda:COMA2
gbif-inat:00001660,images/raw/gbif-inat/conium_maculatum/6131103823_1.jpg,Conium maculatum,usda:COMA2
gbif-inat-toxic-round2:00311794,images/raw/gbif-inat-toxic-round2/conium_maculatum/6162860118_2.jpg,Conium maculatum,usda:COMA2
gbif-inat-toxic-round2:00311542,images/raw/gbif-inat-toxic-round2/conium_maculatum/6133485950_1.jpg,Conium maculatum,usda:COMA2
gbif-inat-toxic-round2:00311628,images/raw/gbif-inat-toxic-round2/conium_maculatum/6147395597_1.jpg,Conium maculatum,usda:COMA2
gbif-inat-toxic-round2:00311538,images/raw/gbif-inat-toxic-round2/conium_maculatum/6133469625_1.jpg,Conium maculatum,usda:COMA2
gbif-inat-toxic-round2:00311868,images/raw/gbif-inat-toxic-round2/conium_maculatum/6163380219_1.jpg,Conium maculatum,usda:COMA2
gbif-inat-toxic-round2:00311708,images/raw/gbif-inat-toxic-round2/conium_maculatum/6159269852_2.jpg,Conium maculatum,usda:COMA2
gbif-inat-toxic-round2:00311728,images/raw/gbif-inat-toxic-round2/conium_maculatum/6159378800_3.jpg,Conium maculatum,usda:COMA2
gbif-inat-toxic-round2:00311555,images/raw/gbif-inat-toxic-round2/conium_maculatum/6147333918_1.jpg,Conium maculatum,usda:COMA2
plantnet300k-v2:00155717,images/raw/plantnet300k-v2/daucus_carota/f7e115eb733bf19a2800d3abeb55e3b593342d81.jpg,Daucus carota,usda:DACA6
plantnet300k-v2:00149245,images/raw/plantnet300k-v2/daucus_carota/13ac72547546b4c6e6479dab584a33a83e2d206c.jpg,Daucus carota,usda:DACA6
plantnet300k-v2:00151161,images/raw/plantnet300k-v2/daucus_carota/58aed3327b7ad3ea3b7e454b4717c66922510673.jpg,Daucus carota,usda:DACA6
plantnet300k-v2:00148871,images/raw/plantnet300k-v2/daucus_carota/052670587d3e896b6954f36499dbb49bc0d517ba.jpg,Daucus carota,usda:DACA6
plantnet300k-v2:00154884,images/raw/plantnet300k-v2/daucus_carota/db4a7a452d4e76ef98766af1b8c223643efffbea.jpg,Daucus carota,usda:DACA6
plantnet300k-v2:00294115,images/raw/plantnet300k-v2/daucus_carota/4e7090847af13449adff7b87ac6cfde9896be21f.jpg,Daucus carota,usda:DACA6
plantnet300k-v2:00294409,images/raw/plantnet300k-v2/daucus_carota/a0b5c8fe5c9ebba57a756185cc88d287dc9cf6cf.jpg,Daucus carota,usda:DACA6
plantnet300k-v2:00019141,images/raw/plantnet300k-v2/daucus_carota/52e2de2bd2679452dc4c955e647c31c10160f7a5.jpg,Daucus carota,usda:DACA6
plantnet300k-v2:00153023,images/raw/plantnet300k-v2/daucus_carota/9928df3d18a4b415f14f5b130a55ca127c9dde52.jpg,Daucus carota,usda:DACA6
plantnet300k-v2:00153917,images/raw/plantnet300k-v2/daucus_carota/b9e182aba064372c1d081f6b5e44c74058f9f287.jpg,Daucus carota,usda:DACA6
plantnet300k-v2:00018988,images/raw/plantnet300k-v2/daucus_carota/292b71a3dd74959e8b61673fb428b2d3bd08aacf.jpg,Daucus carota,usda:DACA6
plantnet300k-v2:00155819,images/raw/plantnet300k-v2/daucus_carota/fb3abafe69994a363a3a9f176adce5e74db0ad58.jpg,Daucus carota,usda:DACA6
plantnet300k-v2:00019338,images/raw/plantnet300k-v2/daucus_carota/836799dff739a6a4c8c8d3556b886c3333990ab2.jpg,Daucus carota,usda:DACA6
plantnet300k-v2:00019278,images/raw/plantnet300k-v2/daucus_carota/7108da983ce63334767bb6e1ddb9e97a2dd1e3d6.jpg,Daucus carota,usda:DACA6
plantnet300k-v2:00151031,images/raw/plantnet300k-v2/daucus_carota/5325b1e3ef763af7e8c276251a218cead6616eb9.jpg,Daucus carota,usda:DACA6
plantnet300k-v2:00152136,images/raw/plantnet300k-v2/daucus_carota/7c7caa8ea70c3004fdda75d935241d7c3e6d0b37.jpg,Daucus carota,usda:DACA6
plantnet300k-v2:00149350,images/raw/plantnet300k-v2/daucus_carota/16afeeb8996b05df2ca8c4b2674f9f8f0f6b4598.jpg,Daucus carota,usda:DACA6
plantnet300k-v2:00155332,images/raw/plantnet300k-v2/daucus_carota/ea5dbb30740437b8e9c974405c42ea74a3615950.jpg,Daucus carota,usda:DACA6
plantnet300k-v2:00150647,images/raw/plantnet300k-v2/daucus_carota/454d05ba4817c5c91e0d521220b4deecde4ec163.jpg,Daucus carota,usda:DACA6
plantnet300k-v2:00019609,images/raw/plantnet300k-v2/daucus_carota/d0230e37ef09f605559a343b98620d4b56e6bb29.jpg,Daucus carota,usda:DACA6
plantnet300k-v2:00294699,images/raw/plantnet300k-v2/daucus_carota/f8656ab4393e071129631e4a6c562395373bc55e.jpg,Daucus carota,usda:DACA6
plantnet300k-v2:00155685,images/raw/plantnet300k-v2/daucus_carota/f694ba35c9e29cc3a0b61f35c8ad11e566bf9973.jpg,Daucus carota,usda:DACA6
plantnet300k-v2:00153106,images/raw/plantnet300k-v2/daucus_carota/9c6cbd6593435da171f82cc37fe5d4362afc8435.jpg,Daucus carota,usda:DACA6
plantnet300k-v2:00153587,images/raw/plantnet300k-v2/daucus_carota/adde9cc0516a464c42f81e509cca60c0aa6f9ea4.jpg,Daucus carota,usda:DACA6
plantnet300k-v2:00155428,images/raw/plantnet300k-v2/daucus_carota/ed8ca91cb6f85f273839186c7917a68a6334bc7f.jpg,Daucus carota,usda:DACA6
plantnet300k-v2:00151497,images/raw/plantnet300k-v2/daucus_carota/64a8978820f109047fc32f213fb3e11c952e06e7.jpg,Daucus carota,usda:DACA6
plantnet300k-v2:00149297,images/raw/plantnet300k-v2/daucus_carota/1502b4a3591a2d7456b809a3a08526cf60185387.jpg,Daucus carota,usda:DACA6
plantnet300k-v2:00150722,images/raw/plantnet300k-v2/daucus_carota/4882007f7003e1d37f13d7e56092533f860f2bbe.jpg,Daucus carota,usda:DACA6
plantnet300k-v2:00150437,images/raw/plantnet300k-v2/daucus_carota/3dba5b745611d108c3480ae67d8383a2a74e3621.jpg,Daucus carota,usda:DACA6
plantnet300k-v2:00155440,images/raw/plantnet300k-v2/daucus_carota/ee0ad3848de58173600f4d84da3ed8a3c17d9e8e.jpg,Daucus carota,usda:DACA6
plantnet300k-v2:00154703,images/raw/plantnet300k-v2/daucus_carota/d4d06d95f3c0375e0932b14b379bb7f6c5aa6e19.jpg,Daucus carota,usda:DACA6
plantnet300k-v2:00294512,images/raw/plantnet300k-v2/daucus_carota/c35b62e4f1c72d5cbb21e233c6e8116fbfa7239d.jpg,Daucus carota,usda:DACA6
plantnet300k-v2:00150570,images/raw/plantnet300k-v2/daucus_carota/41ffe479030b9460f0455d67573336c28ffa97f0.jpg,Daucus carota,usda:DACA6
plantnet300k-v2:00153202,images/raw/plantnet300k-v2/daucus_carota/9fb681e29fbe9199d7770b995acb36d363357ad4.jpg,Daucus carota,usda:DACA6
plantnet300k-v2:00151089,images/raw/plantnet300k-v2/daucus_carota/55c0aea16cbd532183c60e1bd30621282b2f5a5f.jpg,Daucus carota,usda:DACA6
plantnet300k-v2:00152772,images/raw/plantnet300k-v2/daucus_carota/911e2a68b3f7fd3f421b3da5e28d169d907e6ba4.jpg,Daucus carota,usda:DACA6
plantnet300k-v2:00149986,images/raw/plantnet300k-v2/daucus_carota/2d443133530a06e87bb18c3ec2f0732092ff85c9.jpg,Daucus carota,usda:DACA6
plantnet300k-v2:00019240,images/raw/plantnet300k-v2/daucus_carota/6845da565ce112a435912fc293660bf260ac211b.jpg,Daucus carota,usda:DACA6
plantnet300k-v2:00294402,images/raw/plantnet300k-v2/daucus_carota/9f99c234c634abe2ba56ad9d5f7385639930e464.jpg,Daucus carota,usda:DACA6
plantnet300k-v2:00152289,images/raw/plantnet300k-v2/daucus_carota/8140806d7d2bdb2ce46c61fb72b28c9b7be25322.jpg,Daucus carota,usda:DACA6
plantnet300k-v2:00152071,images/raw/plantnet300k-v2/daucus_carota/7a3872973edd4d4ee6d3cf61c5957c10eb113361.jpg,Daucus carota,usda:DACA6
plantnet300k-v2:00294667,images/raw/plantnet300k-v2/daucus_carota/ee9f4ca5183c3b68c0596ee92d4ef617f4a13498.jpg,Daucus carota,usda:DACA6
gbif-inat:00001448,images/raw/gbif-inat/daucus_carota/6147474900_3.jpg,Daucus carota,usda:DACA6
plantnet300k-v2:00154090,images/raw/plantnet300k-v2/daucus_carota/c0dbb4a794ea04c93bd1918deb1efb8cbe6faf80.jpg,Daucus carota,usda:DACA6
plantnet300k-v2:00149959,images/raw/plantnet300k-v2/daucus_carota/2c5da0ea92465c0a274f7fe8dc571cbf51526f24.jpg,Daucus carota,usda:DACA6
plantnet300k-v2:00154547,images/raw/plantnet300k-v2/daucus_carota/d02669264699c76fbfe61a985cdc18d74797fd61.jpg,Daucus carota,usda:DACA6
plantnet300k-v2:00154022,images/raw/plantnet300k-v2/daucus_carota/bdea2acc14b771afe38fb97ab06ad4ae7e1d537c.jpg,Daucus carota,usda:DACA6
plantnet300k-v2:00155908,images/raw/plantnet300k-v2/daucus_carota/ff38b8c8bb85913893182acaedb8a2e027a0fe47.jpg,Daucus carota,usda:DACA6
plantnet300k-v2:00149253,images/raw/plantnet300k-v2/daucus_carota/13eaf273bbbeb76c9e08cf6947ebd18cb0c1f47a.jpg,Daucus carota,usda:DACA6
plantnet300k-v2:00019754,images/raw/plantnet300k-v2/daucus_carota/faf6877781d6951fb1699bc1404a06561e30b2a0.jpg,Daucus carota,usda:DACA6
gbif-inat-toxic-round2:00315315,images/raw/gbif-inat-toxic-round2/digitalis_purpurea/6234482978_1.jpg,Digitalis purpurea,usda:DIPU
gbif-inat-toxic-round2:00315452,images/raw/gbif-inat-toxic-round2/digitalis_purpurea/6252745117_2.jpg,Digitalis purpurea,usda:DIPU
gbif-inat-toxic-round2:00315465,images/raw/gbif-inat-toxic-round2/digitalis_purpurea/6252988322_2.jpg,Digitalis purpurea,usda:DIPU
gbif-inat:00004043,images/raw/gbif-inat/digitalis_purpurea/6131026941_1.jpg,Digitalis purpurea,usda:DIPU
gbif-inat-toxic-round2:00315451,images/raw/gbif-inat-toxic-round2/digitalis_purpurea/6252745117_1.jpg,Digitalis purpurea,usda:DIPU
