image_id,path,scientific_name,taxon_id,reason,cap_per_class
plantnet300k-v2:00151422,images/raw/plantnet300k-v2/daucus_carota/622ed49576d6b9ba2ffc8a53e6dfb3c536bdfae8.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00155843,images/raw/plantnet300k-v2/daucus_carota/fc3a5839767aedb81436918d32c9a384c94cf28c.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00149159,images/raw/plantnet300k-v2/daucus_carota/0ffb417e17389df646bcf8d3b221a7077c1c0b8c.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00154666,images/raw/plantnet300k-v2/daucus_carota/d3bc67ad1a70a48877d977095f77093c122f9cf6.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00155447,images/raw/plantnet300k-v2/daucus_carota/ee4584a2dc3310d4560eb086a603dce56a98f24b.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00153810,images/raw/plantnet300k-v2/daucus_carota/b5f95d64003907b16a8f8cfbf027c9029064114d.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00149208,images/raw/plantnet300k-v2/daucus_carota/11efcba7f64aa44d4eca0d1eebbac18c0e1c0c74.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00018942,images/raw/plantnet300k-v2/daucus_carota/19ad89990fb972c3bb2e3e7f2beaa21db6cfcafd.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00151357,images/raw/plantnet300k-v2/daucus_carota/5f65df89e07fbe8463cfaf6ffc164dea4f78e662.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00150793,images/raw/plantnet300k-v2/daucus_carota/4a9e06cd583e47a23089ae8e30696a77f8851a45.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00154045,images/raw/plantnet300k-v2/daucus_carota/bf1d387e340fbac2e5cdec5efc5e81cd5f3b3665.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00155795,images/raw/plantnet300k-v2/daucus_carota/fa9b2084726625d0d162ef5bf56d0a395aa6b0ae.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00148782,images/raw/plantnet300k-v2/daucus_carota/01fd75514dac27bee873e9ca6fb6cd2c3af44f4a.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00149520,images/raw/plantnet300k-v2/daucus_carota/1d483982067b8112c522ac9c581613a2492db2f6.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00150912,images/raw/plantnet300k-v2/daucus_carota/4e794d873da420c5bc948679d483c6444d73d132.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00148903,images/raw/plantnet300k-v2/daucus_carota/05f4e930770854b8765a678c9af1fbcea7c81da3.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00150582,images/raw/plantnet300k-v2/daucus_carota/42770ec259dbc40955a1c89dc9217e02d5258cb3.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00149313,images/raw/plantnet300k-v2/daucus_carota/15885746bdf23c7577bd1740288b1af3cfb32f4d.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00155177,images/raw/plantnet300k-v2/daucus_carota/e54fcd7f2475bb533112fe2d5dbc9938c1892b5d.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00294311,images/raw/plantnet300k-v2/daucus_carota/851d013f46c71f166a2f0f82659c8cf02687c7d6.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00154364,images/raw/plantnet300k-v2/daucus_carota/c9af239cb0a2065819321b747764377e2e07bb9e.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00151920,images/raw/plantnet300k-v2/daucus_carota/74b2a0b64bd9149a02fef9e961c9685bb3533b31.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00149241,images/raw/plantnet300k-v2/daucus_carota/1398bb48fc0768cf2ff06b9d7b394ac2b4bc0e8d.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00148739,images/raw/plantnet300k-v2/daucus_carota/00a920e86cb8b1d641faf73b7f5916aa9b332d22.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00019065,images/raw/plantnet300k-v2/daucus_carota/3c8237f90c46a16a72af6abeba06379df1b3d48a.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00154188,images/raw/plantnet300k-v2/daucus_carota/c3f9260d9dc6772b1f8e3c82e9d1bb123413a3bc.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00148918,images/raw/plantnet300k-v2/daucus_carota/06a6dc0e62ffaac4b3094179dd30a203761165af.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00153238,images/raw/plantnet300k-v2/daucus_carota/a0b5fb63e855d120a81b6eec125881c52837ecc0.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00294151,images/raw/plantnet300k-v2/daucus_carota/58968b7a21e483f5abebaec3abf9e704e82d012d.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00152325,images/raw/plantnet300k-v2/daucus_carota/82b4172ae779a2fef50bad3b7bacdf36a880640d.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00154827,images/raw/plantnet300k-v2/daucus_carota/d95266d776582f4dfcc67ca58436b4e272babc4d.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00154818,images/raw/plantnet300k-v2/daucus_carota/d90bd715b06a5a2fa95d4bad93116c874d7d45bb.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00148886,images/raw/plantnet300k-v2/daucus_carota/058309887ee481cde479001e213a6250533c63df.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00294247,images/raw/plantnet300k-v2/daucus_carota/72c9b8a2e73506f152746062a24f37fbdcf3a014.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00150557,images/raw/plantnet300k-v2/daucus_carota/41c0be713144daec50e0c9b39105faf043bd03b4.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00152172,images/raw/plantnet300k-v2/daucus_carota/7d93f2763f1af3c3368f8028aa1d8615be8ebf26.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00154191,images/raw/plantnet300k-v2/daucus_carota/c4030dc34f56e658a778dcd70a958586c2639103.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00151468,images/raw/plantnet300k-v2/daucus_carota/63aa6cb6f2994ca4b8286390e24320ddf84d170d.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00293850,images/raw/plantnet300k-v2/daucus_carota/06f2cd9dfe63b9622abfd24f2fc8150f2bc54056.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00294271,images/raw/plantnet300k-v2/daucus_carota/7a5b763fae1caaed51f0ad81e755a10206c81978.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00019100,images/raw/plantnet300k-v2/daucus_carota/47b410d28a3fc00e21cd83c60210ced9c6ae084c.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00152371,images/raw/plantnet300k-v2/daucus_carota/84539e3a64f0e85fd4af0bbaff7445e3a671099c.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00153084,images/raw/plantnet300k-v2/daucus_carota/9bb9cf8b0d6827027f899d28cff0c616005e1eaf.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00153554,images/raw/plantnet300k-v2/daucus_carota/ac65c1a77b3017e704d859c4abde7c80647920b3.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00150447,images/raw/plantnet300k-v2/daucus_carota/3e06a33a731fb27d2cc258f43b457e3bbd2d2cfc.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00155887,images/raw/plantnet300k-v2/daucus_carota/fe448612ec6e218b89747f377c3804e6e080a67b.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00152373,images/raw/plantnet300k-v2/daucus_carota/845b5811e1571a136077ab7a5ec64901c8a8c68f.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00151940,images/raw/plantnet300k-v2/daucus_carota/756bae7af278b30ce30eb79225926129b7ad9495.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00150325,images/raw/plantnet300k-v2/daucus_carota/394cd09832d5ebc0031f51a54c9c5d87cd011306.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00018970,images/raw/plantnet300k-v2/daucus_carota/203556446afd0b86bc58c008c0db5078066eb16e.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00150824,images/raw/plantnet300k-v2/daucus_carota/4b885f4535700d3e0a02a998b7c58fc8c521ed67.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00154590,images/raw/plantnet300k-v2/daucus_carota/d16812b0d9ba1385504e1b15b6518a0316a444f4.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00153475,images/raw/plantnet300k-v2/daucus_carota/a9b331c43e69fd13f8d19d84fe2efab1537bb475.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00294650,images/raw/plantnet300k-v2/daucus_carota/e947c912a31be9a570dd0ba509dd6e827c84117e.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00019358,images/raw/plantnet300k-v2/daucus_carota/8cb25a6c361daee251846281e9939797e454bccb.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00150052,images/raw/plantnet300k-v2/daucus_carota/2fe10850ab4e7841f2e3be92f43430251a05ed96.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00148863,images/raw/plantnet300k-v2/daucus_carota/04eca07af85c93fe90933f9fb74012bf2baf756f.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
gbif-inat:00001433,images/raw/gbif-inat/daucus_carota/6133334122_4.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00151997,images/raw/plantnet300k-v2/daucus_carota/77bb0ac7a31d23d0dc1161a81f7998676bfe5229.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00150011,images/raw/plantnet300k-v2/daucus_carota/2e60fa15fe7652b17a5574fd5690d3df1002d237.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00149085,images/raw/plantnet300k-v2/daucus_carota/0d1641aa285b5d3db514223d0940e0574b20f4b4.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00155077,images/raw/plantnet300k-v2/daucus_carota/e1d58226a552452ef8457788e5bafdeefff2995d.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00294583,images/raw/plantnet300k-v2/daucus_carota/d67dd091057fdf2a6e0d38ac80dc707679121f2d.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00152041,images/raw/plantnet300k-v2/daucus_carota/79381bba46860b57c3dc56076bc2c4ef631d1238.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00150924,images/raw/plantnet300k-v2/daucus_carota/4ed78382fc53244bca08638019f8d5b45da4aadf.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00152516,images/raw/plantnet300k-v2/daucus_carota/88f2eb042f41eb7381a3c80c13608344e3607f11.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00153869,images/raw/plantnet300k-v2/daucus_carota/b838b33822e3a6f6581c36b21033e97ea28ac31a.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00153269,images/raw/plantnet300k-v2/daucus_carota/a235d80ac43c4525036a02a62e054c9faf6d075d.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00154166,images/raw/plantnet300k-v2/daucus_carota/c38886261394239c2c124ad3fc9dfad6d25bb192.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00019318,images/raw/plantnet300k-v2/daucus_carota/7c8d2f126a071760fdfdcb6de0a80e45dfd282c1.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00294459,images/raw/plantnet300k-v2/daucus_carota/b22f29e1666c8e8fe5d3bf4395d827ca68a1724c.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00151267,images/raw/plantnet300k-v2/daucus_carota/5c5624b6272ba0b46fd1f79986b2883cbe0b7207.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00019285,images/raw/plantnet300k-v2/daucus_carota/7396c7895aa5fb5c2edb60b7f5d55e35b6a66e93.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00152517,images/raw/plantnet300k-v2/daucus_carota/88fd9b54fbbb6ae625e7f62be44d79f4460e3068.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00151313,images/raw/plantnet300k-v2/daucus_carota/5e0f813a28fd9e0932d8f39b31a810e6071384e1.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00152278,images/raw/plantnet300k-v2/daucus_carota/80ec95cb0f8361a1fbfcc633eb008002cc00a151.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00154115,images/raw/plantnet300k-v2/daucus_carota/c1ef708926288e2954430601917fb5698f46a69f.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00294510,images/raw/plantnet300k-v2/daucus_carota/c30e49c292fbf3175339200a2786885bca59c8a1.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00149845,images/raw/plantnet300k-v2/daucus_carota/28afe01fef01ccae808eaf0406b8f4c7c4326164.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
gbif-inat:00001430,images/raw/gbif-inat/daucus_carota/6133334122_1.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00150113,images/raw/plantnet300k-v2/daucus_carota/31cb2bb58b3fb46b9e835e06de9944fb417c2506.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00155380,images/raw/plantnet300k-v2/daucus_carota/ec0fcdf5b62c22250b0376f58b198bf43a5a279a.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00019762,images/raw/plantnet300k-v2/daucus_carota/ff5979213c187d98dca0b70bd2f242027b2530e5.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00019458,images/raw/plantnet300k-v2/daucus_carota/a9b135a32a70768ac3d5a9bd467dce076d8d8373.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00155807,images/raw/plantnet300k-v2/daucus_carota/fae92432fcb099698be926466eb8378e721fd7e5.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00293830,images/raw/plantnet300k-v2/daucus_carota/011b22b216d02e5f16c648d82a579912c63723ad.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00019304,images/raw/plantnet300k-v2/daucus_carota/78d0075e6a045382641a9c10818a1642a70de337.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00151469,images/raw/plantnet300k-v2/daucus_carota/63afd214d7d7d7f3ea2e8e6db1ff3512fea58521.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00293987,images/raw/plantnet300k-v2/daucus_carota/2ae010118af009985ce4ca631c862a40a44a487a.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00149166,images/raw/plantnet300k-v2/daucus_carota/105d8eab2f138ac8077cb5d50393de5484750893.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00019170,images/raw/plantnet300k-v2/daucus_carota/58f259f122b6a0cf5a11bc378f19f18bdd3185e8.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00019564,images/raw/plantnet300k-v2/daucus_carota/c5d2eea7632e6cfce24ca4c2ffbdd87378cdda21.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00154102,images/raw/plantnet300k-v2/daucus_carota/c173c035c6b751d12e94a9cefd2e53b9e4fcdf37.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00149474,images/raw/plantnet300k-v2/daucus_carota/1b8751f3cb4a75feb5c932a17142d3d9b6a766be.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00152873,images/raw/plantnet300k-v2/daucus_carota/946d8adb46150899f719112d48fc8b84050feb90.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00150267,images/raw/plantnet300k-v2/daucus_carota/3724648bf7b5cf333394f0287e89ea5fb021dece.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00150575,images/raw/plantnet300k-v2/daucus_carota/422da7b0c6ff1c2175479dd89c75cb4652ea3951.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00019590,images/raw/plantnet300k-v2/daucus_carota/cca213ef1465272c05097b9096306d93dced000b.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00154817,images/raw/plantnet300k-v2/daucus_carota/d8f81779486da99cb088edaa91c9314f8deba53b.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00151206,images/raw/plantnet300k-v2/daucus_carota/5a11275ebc3df903664d286c9ebc04f757cc2b1a.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00151548,images/raw/plantnet300k-v2/daucus_carota/669fff05e8911c319793f3344f0896d6eb0f2c37.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00294665,images/raw/plantnet300k-v2/daucus_carota/ee0ae9b9090b5cdbb1c4d096bc4ac84e3804656c.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00019018,images/raw/plantnet300k-v2/daucus_carota/314ea62393119aced53cd5fc5e4a2795cb2a845c.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00154769,images/raw/plantnet300k-v2/daucus_carota/d6fed5fe4e3f460af6dbc81a29b9d26267b075ae.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00019209,images/raw/plantnet300k-v2/daucus_carota/5ff1bfacefc022883a6409ec0b2cefba06bd3080.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00151350,images/raw/plantnet300k-v2/daucus_carota/5f28f2cb0dbce4a8e85b7bcef7794fb039a9436d.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00154417,images/raw/plantnet300k-v2/daucus_carota/cb8f70e9465ae327b448d4614577a516433324a2.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00149777,images/raw/plantnet300k-v2/daucus_carota/266fc40c0ecb3992a36f3a1917b94aab497d3220.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00151525,images/raw/plantnet300k-v2/daucus_carota/65978eaef3d543ff70576d215d989e04bd23f0cb.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00153702,images/raw/plantnet300k-v2/daucus_carota/b237b34135f2d897923053a3fcdc57a83a341889.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00155622,images/raw/plantnet300k-v2/daucus_carota/f45d47f779d0ba08345a27ee941895291a6a09fb.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00152808,images/raw/plantnet300k-v2/daucus_carota/9243de1bf270bb3aa7aaea3cd8a8b81ed2cc1875.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00150374,images/raw/plantnet300k-v2/daucus_carota/3b51aea41c176141312eb67dbe2182e393a72af3.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
gbif-inat:00000020,images/raw/gbif-inat/daucus_carota/6130247672_1.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00019650,images/raw/plantnet300k-v2/daucus_carota/dc04138618f89fcfa825f6c4043ded92ecf599c3.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00154698,images/raw/plantnet300k-v2/daucus_carota/d4a3656e22025df8f6a8d36483e45af4317b7c8c.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00151063,images/raw/plantnet300k-v2/daucus_carota/545e27a9c4fc7a4aefc4b442a2e70957deb4e8ad.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00150316,images/raw/plantnet300k-v2/daucus_carota/38e04e85f1f2b49f4346741fec8454bcc563369a.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00155665,images/raw/plantnet300k-v2/daucus_carota/f5c15a176744e148b379e573ea8ca36cbe27b63c.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00152177,images/raw/plantnet300k-v2/daucus_carota/7dbba2471dc84b900416523eac7eda3ad07ef1ff.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00149136,images/raw/plantnet300k-v2/daucus_carota/0f08f7f2a78575fa8d31019cb351120cc406914d.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00150228,images/raw/plantnet300k-v2/daucus_carota/35eec000321b4fd7840994dd012cce254f488459.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00152682,images/raw/plantnet300k-v2/daucus_carota/8e22773f6ffe1cb076cf8afe98439c3411791240.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00294309,images/raw/plantnet300k-v2/daucus_carota/84fb4104538a679c015afcab8d810af3de870a17.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00148858,images/raw/plantnet300k-v2/daucus_carota/04c76e2700f7ec7166e26bcbac60d349994064bc.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00019451,images/raw/plantnet300k-v2/daucus_carota/a5c85ea075f588faa217f3255eea7caa4e5e2c7b.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00155706,images/raw/plantnet300k-v2/daucus_carota/f7641d668f9e8ed22619bbbb153e6ea99e0cab93.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00148757,images/raw/plantnet300k-v2/daucus_carota/0146d0b2c561cc5de5ad5718571d771d79f51514.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
gbif-inat:00001409,images/raw/gbif-inat/daucus_carota/6131403776_1.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00151465,images/raw/plantnet300k-v2/daucus_carota/6382037f9b0905a60d4e6a7ceea3546ec332dc48.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00153188,images/raw/plantnet300k-v2/daucus_carota/9f18728d39baa8ae6993936b7db8eff42856c569.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00154773,images/raw/plantnet300k-v2/daucus_carota/d71877ee592cdae656d3517e23c2f7bff8a5d878.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00149918,images/raw/plantnet300k-v2/daucus_carota/2afdcbaecf46161c176aaec4389783dfda53a232.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00019468,images/raw/plantnet300k-v2/daucus_carota/aae6aa239ed3d6a494da1cb129dff72a08ef7bf7.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00154657,images/raw/plantnet300k-v2/daucus_carota/d34fad90591fbfac08831c9bf4537f2ee1d111de.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
gbif-inat:00001398,images/raw/gbif-inat/daucus_carota/6131090110_1.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00151175,images/raw/plantnet300k-v2/daucus_carota/5942819895288c496b9f984beaf322626f622eda.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00153561,images/raw/plantnet300k-v2/daucus_carota/ad04f3ae8018ea607032a6f28460a74fd4f1c7ac.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00018993,images/raw/plantnet300k-v2/daucus_carota/2a382fa72f1f30b26db4f5272029bc5183ba5541.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00153649,images/raw/plantnet300k-v2/daucus_carota/b0642718df42566593fadf66b339920647d3ea32.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00154870,images/raw/plantnet300k-v2/daucus_carota/da994f7e51c796b231e17b60e43f4c2eedab566d.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00152116,images/raw/plantnet300k-v2/daucus_carota/7ba14f7b0d57f0e181011111562d36d52b5933c0.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00294354,images/raw/plantnet300k-v2/daucus_carota/938a62a89165659c64591cf2e53770c030381002.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00148892,images/raw/plantnet300k-v2/daucus_carota/059a1514cf5eaca69563a04347422e714ac65158.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00293969,images/raw/plantnet300k-v2/daucus_carota/274197be450d53af6b23c45cf6d5d4f560aba86f.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00152129,images/raw/plantnet300k-v2/daucus_carota/7c43e20a8632e6af4402e7f9a83915b96f57ebc6.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00294440,images/raw/plantnet300k-v2/daucus_carota/acb148afee184009d6a523871930a39b41832041.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00293880,images/raw/plantnet300k-v2/daucus_carota/0f0af18eb1f74c41ba71b2ef2ef5948f068c0e53.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00155431,images/raw/plantnet300k-v2/daucus_carota/eda5cdabdfd5722b7c514ffb2b186480e5f3af01.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
plantnet300k-v2:00293989,images/raw/plantnet300k-v2/daucus_carota/2af2fcd6bec209fc6602c1102a4857ac8ee1bd81.jpg,Daucus carota,usda:DACA6,over_cap_output_balance,500
